"STATION","NAME","DATE","AWND","PGTM","PRCP","SNWD","TAVG","TMAX","TMIN","TSUN","WSF2","WT01","WT02","WT03","WT08","WT09"
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-02-25","2.7",,"0.3",,,"-5.5","-17.1",,"8.1","    1",,,"    1",
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-02-26","2.2",,"0.0",,,"-1.0","-17.1",,"6.3",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-02-27","3.5",,"3.0",,,"1.7","-11.6",,"10.3","    1",,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-02-28","2.4",,"5.3",,,"-2.7","-15.5",,"9.4","    1",,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-03-01","3.1",,"0.0",,,"-1.0","-18.8",,"6.3",,,,"    1",
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-03-02","2.6",,"0.0",,,"3.3","-17.7",,"5.4",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-03-03","2.4",,"0.0",,,"8.3","-13.2",,"4.5",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-03-04","3.7",,"0.0",,,"10.0","-9.3",,"9.4",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-03-05","4.6",,"0.0",,,"10.0","-3.8",,"11.6",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-03-06","5.6",,"0.8",,,"5.0","-11.0",,"13.0","    1","    1",,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-03-07","2.4",,"0.0",,,"3.9","-13.2",,"6.3",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-03-08","3.2",,"0.0",,,"10.0","-2.7",,"9.4",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-03-09","3.6",,"0.0",,,"12.8","-3.2",,"8.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-03-10","2.9",,"0.0",,,"13.9","-2.7",,"7.6",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-03-11","2.4",,"0.0",,,"13.3","-2.1",,"4.5",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-03-12","3.7",,"0.0",,,"10.6","-2.7",,"10.7",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-03-13","2.7",,"0.0",,,"10.6","-4.3",,"6.7",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-03-14","3.8",,"0.0",,,"15.6","-3.2",,"8.1",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-03-15","3.1",,"0.0",,,"17.8","-2.1",,"7.6",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-03-16","3.4",,"0.0",,,"17.2","-1.0",,"8.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-03-17","3.0",,"0.0",,,"17.8","-0.5",,"7.6",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-03-18","2.8",,"0.0",,,"19.4","0.0",,"7.6",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-03-19","2.9",,"0.0",,,"17.8","1.7",,"7.2",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-03-20","2.9",,"0.0",,,"17.8","1.7",,"8.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-03-21","3.7",,"0.0",,,"17.2","1.7",,"11.2",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-03-22","4.1",,"0.0",,,"15.6","4.4",,"11.2",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-03-23","3.4",,"5.6",,,"13.9","0.0",,"11.6","    1",,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-03-24","3.1",,"2.5",,,"10.0","-0.5",,"6.7","    1",,,"    1",
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-03-25","3.0",,"0.3",,,"15.0","-3.2",,"7.6",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-03-26","2.4",,"0.5",,,"10.0","-1.0",,"8.1","    1",,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-03-27","2.2",,"2.0",,,"11.1","-1.6",,"6.3","    1",,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-03-28","2.4",,"7.6",,,"6.1","0.0",,"7.6","    1","    1",,"    1",
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-03-29","2.6",,"0.0",,,"10.6","-1.0",,"6.7",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-03-30","2.9",,"0.0",,,"13.9","-1.0",,"8.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-03-31","3.1",,"0.5",,,"10.0","-1.6",,"13.0","    1",,"    1","    1",
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-04-01","2.2",,"1.5",,,"11.1","-4.3",,"7.6",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-04-02","1.9",,"2.3",,,"10.6","-0.5",,"8.9","    1",,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-04-03","2.4",,"0.0",,,"5.6","-2.7",,"9.8","    1",,,"    1",
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-04-04","2.6",,"3.3",,,"0.6","-4.9",,"7.6","    1",,,"    1",
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-04-05","2.5",,"0.0",,,"8.3","-8.8",,"6.3",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-04-06","2.9",,"0.0",,,"15.6","-4.3",,"5.8",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-04-07","3.4",,"0.0",,,"17.8","-1.0",,"10.7",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-04-08","4.5",,"1.3",,,"15.0","1.7",,"13.4",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-04-09","3.4",,"0.5",,,"6.1","-4.3",,"10.3","    1",,,"    1",
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-04-10","2.7",,"0.0",,,"11.7","-9.3",,"6.7",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-04-11","2.6",,"0.0",,,"15.0","-5.5",,"7.2",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-04-12","3.0",,"0.0",,,"18.9","0.0",,"6.3",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-04-13","3.1",,"0.0",,,"20.0","-1.6",,"9.8",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-04-14","4.4",,"0.0",,,"18.3","1.7",,"10.7",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-04-15","3.1",,"0.0",,,"15.0","-2.7",,"7.2",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-04-16","3.1",,"0.0",,,"17.2","-2.7",,"7.6",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-04-17","3.8",,"0.0",,,"18.3","-1.0",,"10.3",,,,"    1",
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-04-18","4.0",,"0.0",,,"20.0","2.2",,"10.3",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-04-19","4.2",,"0.3",,,"14.4","0.0",,"11.2",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-04-20","3.0",,"3.8",,,"15.0","-4.3",,"14.8","    1",,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-04-21","2.3",,"1.3",,,"6.7","-3.2",,"7.2","    1",,,"    1",
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-04-22","2.3",,"0.0",,,"12.2","-4.3",,"5.8",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-04-23","4.1",,"0.0",,,"20.0","-3.8",,"10.7",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-04-24","4.2",,"4.3",,,"12.2","0.0",,"11.6","    1",,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-04-25","1.4",,"4.3",,,"4.4","-3.2",,"10.3","    1",,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-04-26","2.1",,"0.3",,,"6.1","-1.0",,"7.2","    1",,,"    1",
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-04-27","2.0",,"7.6",,,"7.2","-3.8",,"11.2","    1","    1",,"    1",
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-04-28","2.1",,"0.3",,,"3.9","-5.5",,"7.6","    1",,,"    1",
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-04-29","1.9",,"0.0",,,"3.3","-6.6",,"6.7",,,,"    1",
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-04-30","2.9",,"0.0",,,"8.9","-6.0",,"9.4",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-05-01","2.6",,"0.0",,,"12.2","-0.5",,"6.7",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-05-02","1.7",,"3.8",,,"7.2","-1.6",,"9.4","    1",,"    1","    1",
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-05-03","3.0",,"0.0",,,"14.4","-1.6",,"9.4",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-05-04","3.0",,"0.0",,,"21.1","-1.6",,"6.3",,,,"    1",
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-05-05","3.0",,"0.0",,,"22.8","1.1",,"6.7",,,,"    1",
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-05-06","4.8",,"0.0",,,"23.3","3.9",,"13.4",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-05-07","3.1",,"0.0",,,"19.4","3.9",,"12.5",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-05-08","3.6",,"1.0",,,"20.0","0.6",,"13.9",,,"    1","    1",
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-05-09","2.6",,"7.1",,,"20.6","0.6",,"17.0","    1",,"    1",,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-05-10","2.4",,"1.3",,,"17.2","2.2",,"10.7",,,"    1",,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-05-11","2.1",,"0.0",,,"18.9","2.8",,"6.7",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-05-12","3.5",,"0.0",,,"21.1","2.8",,"7.2",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-05-13","4.8",,"0.0",,,"22.2","7.2",,"11.6",,,,"    1",
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-05-14","3.1",,"0.0",,,"20.6","2.8",,"8.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-05-15","3.1",,"0.0",,,"21.7","2.2",,"8.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-05-16","2.9",,"0.0",,,"16.1","1.1",,"9.4",,,,"    1",
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-05-17","3.4",,"0.3",,,"12.8","-2.7",,"11.2","    1","    1",,"    1",
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-05-18","1.6",,"9.9",,,"3.3","-2.7",,"5.4","    1",,,"    1",
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-05-19","2.7",,"0.3",,,"7.8","-1.0",,"9.4","    1",,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-05-20","2.0",,"0.0",,,"11.1","-0.5",,"5.8",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-05-21","2.7",,"3.6",,,"15.0","-2.1",,"11.6","    1",,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-05-22","2.5",,"6.1",,,"13.9","3.3",,"9.8","    1",,"    1",,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-05-23","2.6",,"0.0",,,"14.4","-0.5",,"7.6","    1",,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-05-24","3.5",,"0.0",,,"21.7","-0.5",,"9.4",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-05-25","4.8",,"0.3",,,"19.4","7.2",,"13.0",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-05-26","4.0",,"1.0",,,"20.0","5.0",,"10.7",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-05-27","2.9",,"5.8",,,"11.1","1.1",,"9.8","    1",,"    1","    1",
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-05-28","2.7",,"0.0",,,"18.3","-1.0",,"6.3",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-05-29","3.2",,"0.0",,,"19.4","-0.5",,"8.1",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-05-30","3.3",,"0.0",,,"21.7","1.7",,"7.6",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-05-31","3.1",,"0.3",,,"22.2","3.9",,"9.4",,,"    1",,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-06-01","2.9",,"0.0",,,"22.8","4.4",,"13.4",,,,"    1",
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-06-02","2.8",,"0.5",,,"18.9","6.1",,"10.7",,,"    1",,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-06-03","2.8",,"0.0",,,"23.9","2.8",,"6.3",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-06-04","3.0",,"0.0",,,"26.7","3.9",,"6.3",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-06-05","3.3",,"0.0",,,"25.0","7.8",,"11.6",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-06-06","3.5",,"1.5",,,"24.4","6.7",,"11.2",,,"    1",,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-06-07","3.0",,"0.5",,,"25.6","3.9",,"11.2",,,"    1",,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-06-08","3.1",,"0.0",,,"26.7","6.1",,"8.1",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-06-09","3.4",,"0.0",,,"26.7","6.7",,"8.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-06-10","4.2",,"0.0",,,"27.8","11.1",,"11.2",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-06-11","3.6",,"0.0",,,"27.2","9.4",,"8.1",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-06-12","4.9",,"0.0",,,"27.2","4.4",,"14.3",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-06-13","3.7",,"0.0",,,"18.9","0.0",,"10.7",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-06-14","3.3",,"0.0",,,"23.3","1.1",,"6.7",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-06-15","3.0",,"0.0",,,"26.1","5.0",,"7.2",,,,"    1",
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-06-16","3.3",,"0.0",,,"28.3","6.1",,"8.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-06-17","3.8",,"0.0",,,"28.9","7.8",,"10.7",,,,"    1",
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-06-18","3.7",,"0.0",,,"26.1","7.8",,"8.1",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-06-19","3.1",,"0.0",,,"27.8","6.7",,"6.3",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-06-20","3.0",,"1.3",,,"31.1","7.8",,"6.7",,,"    1",,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-06-21","3.7",,"0.0",,,"30.6","11.1",,"12.5",,,,"    1",
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-06-22","3.0",,"0.0",,,"29.4","8.9",,"9.4",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-06-23","4.1",,"0.0",,,"27.2","5.6",,"9.4",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-06-24","3.7",,"0.0",,,"26.1","4.4",,"9.4",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-06-25","3.6",,"0.0",,,"27.8","5.0",,"9.8",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-06-26","3.3",,"0.0",,,"28.9","6.1",,"7.6",,,"    1",,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-06-27","3.6",,"0.0",,,"27.8","9.4",,"10.3",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-06-28","3.7",,"0.0",,,"27.2","7.2",,"8.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-06-29","3.1",,"0.0",,,"26.7","6.1",,"9.4",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-06-30","3.1",,"0.0",,,"24.4","4.4",,"8.1",,,,"    1",
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-07-01","3.4",,"0.0",,,"27.8","3.9",,"8.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-07-02","4.1",,"0.0",,,"28.9","8.9",,"13.4",,,"    1",,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-07-03","2.6",,"0.3",,,"26.7","5.6",,"13.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-07-04","3.4",,"0.0",,,"29.4","7.8",,"8.1",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-07-05","3.2",,"0.0",,,"31.7","8.3",,"11.2",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-07-06","3.3",,"0.0",,,"31.7","9.4",,"11.2",,,"    1",,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-07-07","3.0",,"0.0",,,"31.1","8.9",,"10.3",,,"    1","    1",
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-07-08","2.4",,"0.0",,,"28.9","8.9",,"10.7",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-07-09","2.9",,"0.0",,,"31.7","8.9",,"9.4",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-07-10","4.0",,"0.5",,,"30.6","13.9",,"9.8",,,"    1",,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-07-11","2.6",,"19.3",,,"27.2","11.1",,"11.2","    1",,"    1",,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-07-12","2.2",,"5.6",,,"22.2","11.7",,"9.4","    1",,"    1","    1",
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-07-13","2.6",,"1.3",,,"23.9","8.3",,"7.2",,,"    1",,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-07-14","3.6",,"0.8",,,"27.2","8.3",,"9.4",,,"    1",,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-07-15","2.8",,"0.0",,,"28.9","8.3",,"8.1",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-07-16","2.5",,"0.0",,,"29.4","10.0",,"9.8",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-07-17","3.7",,"0.0",,,"30.0","10.0",,"10.7",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-07-18","3.0",,"0.0",,,"29.4","11.7",,"9.8",,,"    1",,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-07-19","2.7",,"1.0",,,"28.9","12.8",,"8.1",,,"    1",,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-07-20","2.7",,"1.0",,,"29.4","11.1",,"9.8",,,"    1",,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-07-21","2.4",,"1.0",,,"26.7","11.7",,"10.7",,,"    1",,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-07-22","2.6",,"0.0",,,"27.8","11.1",,"6.7",,,"    1",,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-07-23","3.8",,"0.0",,,"30.0","9.4",,"10.3",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-07-24","3.4",,"0.0",,,"30.0","10.0",,"14.3",,,"    1",,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-07-25","1.8",,"5.3",,,"25.0","13.3",,"6.7","    1",,"    1",,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-07-26","2.1",,"0.3",,,"26.1","13.3",,"7.6",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-07-27","3.2",,"0.0",,,"29.4","11.7",,"6.7",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-07-28","2.1",,"8.6",,,"27.8","11.7",,"9.4",,,"    1",,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-07-29","2.5",,"6.6",,,"22.2","13.3",,"5.4",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-07-30","2.6",,"0.0",,,"27.8","10.0",,"7.6",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-07-31","2.5",,"0.0",,,"28.9","8.9",,"6.7",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-08-01","3.0",,"0.0",,,"28.9","8.3",,"7.6",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-08-02","3.2",,"0.5",,,"28.9","10.0",,"11.6",,,"    1",,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-08-03","2.9",,"1.8",,,"27.2","10.0",,"13.0",,,"    1",,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-08-04","3.2",,"0.3",,,"27.2","8.3",,"11.2",,,"    1",,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-08-05","3.1",,"0.3",,,"26.7","7.8",,"9.4",,,"    1",,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-08-06","3.0",,"0.0",,,"25.6","7.2",,"8.1",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-08-07","2.7",,"11.4",,,"22.2","11.1",,"6.7","    1",,"    1",,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-08-08","2.3",,"13.0",,,"21.7","6.7",,"9.4","    1",,"    1",,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-08-09","2.3",,"0.0",,,"23.9","6.7",,"9.4",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-08-10","2.9",,"4.1",,,"23.9","9.4",,"10.7","    1",,"    1",,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-08-11","3.1",,"0.3",,,"25.0","7.8",,"10.7",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-08-12","2.9",,"1.5",,,"26.1","6.7",,"8.9",,,"    1",,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-08-13","2.6",,"0.3",,,"23.9","8.3",,"7.2",,,"    1",,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-08-14","3.1",,"0.0",,,"24.4","10.0",,"9.8",,,"    1",,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-08-15","3.6",,"0.0",,,"23.9","10.0",,"7.2",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-08-16","2.4",,"0.0",,,"23.9","7.2",,"7.2",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-08-17","3.0",,"0.5",,,"23.9","6.1",,"13.9",,,"    1",,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-08-18","2.9",,"0.0",,,"27.8","6.7",,"6.7",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","2017-08-19","2.9",,"0.0",,,"26.7","7.8",,"7.6",,,"    1",,
